pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,risk_appetite_score,usd_macro_score,jpy_macro_score,oil_shock_score,geopolitical_risk_score,session_type,day_of_week,future_close_price,future_return_pips,label
USDJPY,2025-10-23 12:15:00+00:00,long,152.629,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9642265886350428,0.2370751771845897,0.6165964397494036,0.848290936271888,0.0979999999999847,1.0,1.0,0.0,-0.0095556258710031,0.0,54.34646116034784,0.0,41.48936170212262,51.19981917487053,-0.053041713050892,1.7749999999999773,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.2105263157893752,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.7,7.099999999999795,2
USDJPY,2025-10-23 12:30:00+00:00,long,152.549,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0073093358556775,0.2177563854494538,0.5638585739756754,0.7954316285721706,0.1260000000000047,1.0,1.0,0.0,-0.0185239416107162,0.0,47.130963233996205,0.0,13.120567375888204,34.98817966902843,-0.0805648710961999,1.6949999999999932,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.2346938775510174,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.721,17.199999999999704,0
USDJPY,2025-10-23 12:45:00+00:00,long,152.536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0175545657082288,0.211376264287168,0.5021384813697145,0.7557522433427185,0.0900000000000034,1.0,1.0,0.0,-0.0246661145007519,0.0,46.06076499546065,0.0,23.214285714285715,25.941404930765515,-0.0772989898725189,1.681999999999988,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.626984126983939,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.72,18.39999999999975,0
USDJPY,2025-10-23 13:00:00+00:00,long,152.562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.032507082381963,0.2017493834584516,0.5192692282131918,0.7729262190489646,0.0969999999999799,1.0,1.0,0.0,-0.0261698249984917,0.0,48.57577849733194,0.0,30.952380952383773,22.4290780141859,-0.0438972934370131,1.7079999999999984,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.1333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.732,16.99999999999875,0
USDJPY,2025-10-23 13:15:00+00:00,long,152.545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.044121273890164,0.194466994750116,0.5080683552770605,0.7616970810871768,0.093999999999994,1.0,1.0,0.0,-0.0273719233609779,0.0,47.03164114554329,0.0,25.892857142852915,26.686507936507468,-0.0026221083061961,1.690999999999974,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.2474226804124315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.739,19.400000000001683,0
USDJPY,2025-10-23 13:30:00+00:00,long,152.674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1230158799211816,0.1951632346495279,0.5930632146158304,0.8469064220912226,0.1730000000000018,1.0,1.0,0.0,-0.0189421960302898,0.0,57.95399752393772,0.0,64.28571428571429,40.37698412698366,0.0904704463208719,1.8199999999999927,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.1914893617021469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.678,0.39999999999906777,1
USDJPY,2025-10-23 13:45:00+00:00,long,152.688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1101679330594751,0.197187471264726,0.6022874629161487,0.8561539474714931,0.0740000000000122,1.0,1.0,0.0,-0.0122131854333773,0.0,58.94347301968888,0.0,68.45238095237531,52.87698412698084,0.082589373500594,1.8339999999999748,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.7398843930636588,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.616,-7.199999999997431,1
USDJPY,2025-10-23 14:00:00+00:00,long,152.666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1467443754303803,0.1974031206727709,0.5877922155870638,0.8416221218739117,0.1299999999999954,1.0,1.0,0.0,-0.0091724965688592,0.0,56.68593549115294,0.0,61.90476190475909,64.88095238094955,0.079320856140817,1.811999999999984,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.1891891891889089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.634,-3.2000000000010687,1
USDJPY,2025-10-23 14:15:00+00:00,long,152.675,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.126903521662984,0.1862800141852434,0.5937220894944286,0.8475669596183889,0.068000000000012,1.0,1.0,0.0,-0.0066037206928804,0.0,57.404665539253735,0.0,64.58333333333475,64.98015873015639,0.0006549903716446,1.820999999999998,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.184615384615398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.61,-6.499999999999773,1
USDJPY,2025-10-23 14:30:00+00:00,long,152.632,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1107476897989026,0.1839911375870978,0.5653904697148386,0.8191638459503735,0.0699999999999931,1.0,1.0,0.0,-0.0077688575150437,0.0,52.8890854471524,0.0,51.785714285714285,59.42460317460271,-0.0366760976631976,1.7779999999999916,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.1617647058826787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.554,-7.800000000000296,1
USDJPY,2025-10-23 14:45:00+00:00,long,152.616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.094643381482168,0.1794286357159424,0.5548484716573242,0.8085952455157706,0.0689999999999884,1.0,1.0,0.0,-0.0094724763601202,0.0,51.2729026725182,0.0,50.31847133758567,55.56250631887824,-0.0327512347215378,1.7620000000000005,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.6285714285712429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.535,-8.100000000001728,1
USDJPY,2025-10-23 15:00:00+00:00,long,152.674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1013667350235188,0.1762957741809108,0.5930632146158304,0.8469064220912226,0.093999999999994,1.0,1.0,0.0,-0.0066802019778864,0.0,56.46620535045823,0.0,76.05633802817408,59.38684121715801,-0.0006549860815488,1.8199999999999927,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.2608695652170331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.524,-15.000000000000568,2
USDJPY,2025-10-23 15:15:00+00:00,long,152.716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.077715053293448,0.1791273229555801,0.6207359595168223,0.8746489982320718,0.0600000000000022,1.0,1.0,0.0,-0.0022222215473109,0.0,59.80685594052466,0.0,93.81818181818343,73.39766372798105,0.0550343309397788,1.8619999999999948,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.617021276595706,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.554,-16.200000000000614,2
USDJPY,2025-10-23 15:30:00+00:00,long,152.716,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0739125300644763,0.1817000722779786,0.6207359595168223,0.8746489982320718,0.0810000000000172,1.0,2.0,0.0,0.0003708194757017,1.0,59.806855940524656,0.0,84.31372549019608,84.72941511218453,0.0655239293389908,1.8619999999999948,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.6500000000002368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.548,-16.800000000000637,2
USDJPY,2025-10-23 15:45:00+00:00,long,152.724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0481037793602508,0.1734300940407649,0.6260069585455701,0.8799332984493637,0.0560000000000115,1.0,1.0,0.0,0.0021687172506488,0.0,60.476842705172224,0.0,86.9281045751572,88.35333729451224,0.0327495185820656,1.869999999999976,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.0123456790124019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,152.564,-15.999999999999659,2
USDJPY,2025-10-23 16:00:00+00:00,long,152.752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0427501812891742,0.1730521301017149,0.6444554551462438,0.8984283492099423,0.0769999999999981,1.0,1.0,0.0,0.0046453962010286,0.0,62.81328362069133,0.0,93.929712460071,88.39051417514143,0.0235731684957708,1.897999999999996,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.1428571428567803,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.597,-15.500000000000114,2
USDJPY,2025-10-23 16:15:00+00:00,long,152.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.065494736076118,0.1637957620826282,0.6101939614592891,0.86408039779745,0.1090000000000088,1.0,1.0,0.0,0.0023016895358305,0.0,56.1719859482238,0.0,69.1588785046671,83.33889851329843,-0.0104769637759105,1.8459999999999752,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.3506493506495567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.571,-12.899999999999068,2
USDJPY,2025-10-23 16:30:00+00:00,long,152.721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.035769647526042,0.165189235344472,0.6240303339097943,0.877951685867884,0.0519999999999925,1.0,1.0,0.0,0.0017129629720473,0.0,58.09875223872439,0.0,73.6486486486495,78.91241320446254,-0.0019643278070152,1.8669999999999904,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.4862385321100271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.6,-12.100000000000932,2
USDJPY,2025-10-23 16:45:00+00:00,long,152.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9941620667158276,0.169105287970223,0.5636681061618034,0.842597690172376,0.0360000000000013,1.0,1.0,0.0,0.0008471931623922,0.0,57.96806552309423,0.0,73.31081081081007,72.03944598804222,-0.0209489892112775,1.8659999999999848,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.4038461538465007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.596,-12.399999999999523,2
USDJPY,2025-10-23 17:00:00+00:00,long,152.732,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9976598229212242,0.1743399111727997,0.571569913503828,0.8505214144539509,0.0840000000000031,1.0,1.0,0.0,0.0006808618025325,0.0,59.15537910843376,0.0,69.40639269405978,72.12195071783977,0.0209561231172303,1.877999999999986,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.836,10.400000000001342,2
USDJPY,2025-10-23 17:15:00+00:00,long,152.739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9755741910893456,0.1785915126471005,0.5761793011200121,0.8551435869515394,0.0559999999999831,1.0,1.0,0.0,0.0006410041365229,0.0,59.86754837330273,0.0,72.60273972602562,71.77331441029848,0.0117861983617188,1.884999999999991,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.777,3.7999999999982492,2
USDJPY,2025-10-23 17:30:00+00:00,long,152.678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.993250489832168,0.1639590667118344,0.5360117804647176,0.814864655186864,0.1000000000000227,1.0,1.0,1.0,-0.0036585549813729,-1.0,51.44892400268508,0.0,44.23963133640456,62.08292125216332,-0.0275013095861718,1.823999999999984,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.1428571428573603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.853,17.500000000001137,2
USDJPY,2025-10-23 17:45:00+00:00,long,152.616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9842675542320808,0.1463847112478324,0.4951857758642699,0.7739254130654063,0.0720000000000027,1.0,1.0,0.0,-0.0104581015285038,0.0,44.58619831788312,0.0,15.668202764985349,44.170191275805166,-0.0759500301181058,1.7620000000000005,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.5999999999998863,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.834,21.79999999999893,1
USDJPY,2025-10-23 18:00:00+00:00,long,152.634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9508646580877084,0.1319836841665134,0.507038486877288,0.7858109994877498,0.0430000000000063,1.0,1.0,0.0,-0.0133388990634935,0.0,46.80469677542367,0.0,23.963133640548108,27.95698924731266,-0.0687447213874768,1.7799999999999727,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.8611111111108479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.868,23.400000000000887,1
USDJPY,2025-10-23 18:15:00+00:00,long,152.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9332173985200162,0.11284344724203,0.4912348721932577,0.7699635509246189,0.0579999999999927,1.0,1.0,0.0,-0.0162624243005968,0.0,44.2603325664596,0.0,12.903225806460062,17.511520737331164,-0.0445381783884931,1.7560000000000002,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.4186046511620836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.985,37.5,1
USDJPY,2025-10-23 18:30:00+00:00,long,152.554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9244533245806232,0.1351499711767889,0.4543597712638036,0.7329861709439299,0.0669999999999788,1.0,1.0,0.0,-0.0210645742973989,0.0,38.94098634627375,0.0,1.606425702807532,12.824261716605225,-0.0406248361901843,1.6999999999999886,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.4137931034478534,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.942,38.80000000000052,1
USDJPY,2025-10-23 18:45:00+00:00,long,152.535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.892514463621692,0.1576885204189402,0.441848576305595,0.7204402741647665,0.0400000000000204,1.0,1.0,0.0,-0.0243832092735722,0.0,37.30290127096521,0.0,4.693140794225457,6.400930767831007,-0.0648610401352186,1.6809999999999832,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.8059701492540162,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.95,41.499999999999204,1
USDJPY,2025-10-23 19:00:00+00:00,long,152.524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8639755011951709,0.178555422805226,0.4346052529087423,0.7131768602399927,0.0409999999999968,1.0,1.0,0.0,-0.026031921869349,0.0,36.34955136426339,0.0,9.539473684209266,5.279680060414075,-0.0563527947054667,1.6699999999999875,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.5250000000001066,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.926,40.19999999999868,1
USDJPY,2025-10-23 19:15:00+00:00,long,152.554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8366957815947612,0.1889328663545312,0.4543597712638036,0.7329861709439299,0.0389999999999872,1.0,1.0,0.0,-0.0238716749980444,0.0,40.79372204811156,0.0,19.40789473684115,11.213503071758614,0.0,1.6999999999999886,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.2926829268293021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.956,40.19999999999868,1
USDJPY,2025-10-23 19:30:00+00:00,long,152.548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8010151419781801,0.1986476454420667,0.4504088675927913,0.7290243088031424,0.02800000000002,1.0,1.0,0.0,-0.0216803173565691,0.0,40.18933553286863,0.0,17.434210526314775,15.460526315788384,0.0085226341495428,1.6939999999999884,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.7179487179487366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.919,37.10000000000093,1
USDJPY,2025-10-23 19:45:00+00:00,long,152.564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7925799314392021,0.2041337136328565,0.4609446107154845,0.7395892745119027,0.0560000000000115,1.0,1.0,0.0,-0.0181309322429908,0.0,42.63027827689916,0.0,25.09090909090436,20.644338118020084,0.0262253809236526,1.7099999999999795,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.0714285714288614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.96,39.6000000000015,1
USDJPY,2025-10-23 20:00:00+00:00,long,152.597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7842131333600895,0.2058315724490099,0.4826745809060613,0.761379516286243,0.054000000000002,1.0,1.0,0.0,-0.0127902021049702,0.0,47.39849287980961,0.0,37.09090909090973,26.538676236042942,0.0281867404329,1.742999999999995,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.2678571428568437,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.938,34.099999999997976,1
USDJPY,2025-10-23 20:15:00+00:00,long,152.571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7648300569206693,0.2057385262651821,0.4655539983316686,0.7442114470094912,0.039999999999992,1.0,1.0,0.0,-0.0103427522162208,0.0,44.27610702931224,0.0,27.636363636360667,29.93939393939157,0.015077221595823,1.7169999999999843,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.6481481481480604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.949,37.80000000000143,1
USDJPY,2025-10-23 20:30:00+00:00,long,152.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7382490124621641,0.2015507509810373,0.4846500327415581,0.7633604473566272,0.0300000000000011,1.0,1.0,0.0,-0.0063035089685196,0.0,48.36212029475867,0.0,38.18181818181368,34.30303030302802,0.0235966545187602,1.745999999999981,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.6750000000005152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.934,33.40000000000032,1
USDJPY,2025-10-23 20:45:00+00:00,long,152.596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7252758573842797,0.1950082229097318,0.4359096920233006,0.7306691060803832,0.0430000000000063,1.0,1.0,0.0,-0.0035699202211318,0.0,47.84103885869633,0.0,36.72727272727164,34.18181818181532,-0.0006553208778709,1.7419999999999902,0.0,0.2955518173920892,5.699999999998795,38.2000000000005,0.0,0.9333333333330176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,152.98,38.39999999999861,1
USDJPY,2025-10-24 07:00:00+00:00,long,152.836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2193086793038457,0.1828309211124863,0.4927974885351736,0.8234204325612865,0.1400000000000147,1.0,1.0,0.0,-0.0133543952116984,0.0,48.25576830499913,0.0,35.04273504274051,54.320987654324114,-0.0849862060850093,1.9819999999999995,0.0,0.7206916223942308,5.699999999998795,38.2000000000005,0.0,0.4534883720929579,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.958,12.199999999998568,1
USDJPY,2025-10-24 07:15:00+00:00,long,152.777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2474826800887533,0.1962357822000568,0.454003781216046,0.7844990933118705,0.1239999999999952,1.0,1.0,0.0,-0.0228983317113424,0.0,44.3057453994268,0.0,4.966887417214149,32.89969371647283,-0.1170271189100146,1.9229999999999727,0.0,0.7206916223942308,5.699999999998795,38.2000000000005,0.0,0.5999999999997564,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.95,17.300000000000182,0
USDJPY,2025-10-24 07:30:00+00:00,long,152.853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2595514068437068,0.1930137652810441,0.503975336406779,0.8346350557348394,0.1100000000000136,1.0,1.0,0.0,-0.0233975020207565,0.0,49.98506550597477,0.0,31.935483870973304,23.981702110309342,-0.0431601043689812,1.9989999999999952,0.0,0.7206916223942308,5.699999999998795,38.2000000000005,0.0,0.4919354838710435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.958,10.499999999998977,1
USDJPY,2025-10-24 07:45:00+00:00,long,152.834,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2358174725925728,0.1963592043972473,0.4914824476090958,0.8221010651290972,0.0730000000000075,1.0,1.0,0.0,-0.0242107711986704,0.0,48.64942866932151,0.0,25.806451612907072,20.902940967031537,-0.0013085922164997,1.979999999999989,0.0,0.7206916223942308,5.699999999998795,38.2000000000005,0.0,0.7363636363637022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.822,-1.2000000000000455,1
USDJPY,2025-10-24 08:00:00+00:00,long,152.868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2148496379866685,0.1968762474101452,0.5138381433523066,0.8445303114762029,0.0739999999999838,1.0,1.0,0.0,-0.0217407611208409,0.0,51.16418859014408,0.0,36.77419354838822,31.50537634408956,0.0595639395982433,2.0139999999999816,0.0,0.7206916223942308,5.699999999998795,38.2000000000005,0.0,0.273972602739838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.64,-22.800000000000864,1
USDJPY,2025-10-24 08:15:00+00:00,long,152.985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.269899718484529,0.2021203767909324,0.5907680375275042,0.9217133062589212,0.1539999999999963,1.0,1.0,0.0,-0.0119959195337987,0.0,58.665768585265575,0.0,74.51612903226493,45.69892473118677,0.0863574807167703,2.131,0.0,0.7206916223942308,5.699999999998795,38.2000000000005,0.0,0.4729729729730301,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.658,-32.70000000000266,1
USDJPY,2025-10-24 08:30:00+00:00,long,152.942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.26679736160877,0.1935115644208822,0.5624946576169618,0.8933469064669824,0.0959999999999752,1.0,1.0,0.0,-0.0083856802759751,0.0,55.30348665400845,0.0,60.64516129032749,57.311827956993575,0.0706649044060903,2.087999999999994,0.0,0.7206916223942308,5.699999999998795,38.2000000000005,0.0,0.7532467532468611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.746,-19.599999999999795,2
USDJPY,2025-10-24 08:45:00+00:00,long,152.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2306597851559735,0.1775651191846183,0.5134053256249991,0.8630800536880932,0.0600000000000022,1.0,1.0,0.0,-0.0055359321023363,0.0,55.81091021955236,0.0,63.22580645161178,66.1290322580681,0.0536410497945898,2.095999999999975,0.0,0.7206916223942308,7.800000000000296,38.2000000000005,0.0,0.4375000000001295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.824,-12.599999999997635,2
USDJPY,2025-10-24 09:00:00+00:00,long,152.926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2133930428646256,0.1739846838051268,0.4976333627102224,0.8472532219045783,0.0770000000000266,1.0,1.0,0.0,-0.0053417812484465,0.0,53.83631425998016,0.0,55.48387096774057,59.78494623655998,-0.0385658724711742,2.0719999999999743,0.0,0.7206916223942308,7.800000000000296,38.2000000000005,0.0,0.1166666666662719,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.96,3.4000000000020236,2
USDJPY,2025-10-24 09:15:00+00:00,long,152.956,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.197635674266621,0.1725961287437454,0.5173483163536932,0.8670367616339719,0.0769999999999981,1.0,1.0,0.0,-0.0033639562095343,0.0,55.935000912219685,0.0,65.16129032257957,61.29032258064401,0.0091537968641586,2.1019999999999754,0.0,0.7206916223942308,7.800000000000296,38.2000000000005,0.0,0.3116883116882158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.144,-81.19999999999834,2
USDJPY,2025-10-24 09:30:00+00:00,long,152.919,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1677727517730605,0.1714685517537023,0.4930332068600948,0.8426370626344021,0.0590000000000259,1.0,1.0,0.0,-0.0046399559428389,0.0,52.74982584615116,0.0,53.22580645161912,57.95698924731312,-0.020268061457978,2.0649999999999977,0.0,0.7206916223942308,7.800000000000296,38.2000000000005,0.0,0.3896103896104135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.15,-76.90000000000055,2
USDJPY,2025-10-24 09:45:00+00:00,long,152.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1411411912247396,0.1714036818574398,0.5199769768395017,0.869674566931237,0.0600000000000022,1.0,1.0,0.0,-0.0029001468158556,0.0,55.75636766247853,0.0,76.86567164179729,65.08425613866534,0.0222329754260362,2.1059999999999945,0.0,0.7206916223942308,7.800000000000296,38.2000000000005,0.0,0.6610169491520361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.084,-87.60000000000048,2
USDJPY,2025-10-24 10:00:00+00:00,long,152.938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1320803279615057,0.1714222347889495,0.5055193441676107,0.8551666377963358,0.0760000000000218,1.0,1.0,0.0,-0.0033751935897795,0.0,53.77894450095573,0.0,68.65671641790934,66.24939817044192,-0.0117680901697224,2.0839999999999748,0.0,0.7206916223942308,7.800000000000296,38.2000000000005,0.0,0.6666666666669825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,152.144,-79.39999999999827,2
