pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,future_close_price,future_return_pips,session_type,day_of_week,label
GBPJPY,2025-10-15 16:45:00+00:00,long,202.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1194838771585036,0.2414856543347548,-0.0072510417701948,0.1088409645836798,0.0759999999999934,1.0,1.0,0.0,0.0022059848004112,0.0,56.132485001277416,0.0,68.28046744574424,72.00890372843632,-0.0483812043957704,0.3340000000000032,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,202.48,1.999999999998181,2,2,2
GBPJPY,2025-10-15 17:00:00+00:00,long,202.228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1662813443165656,0.248630839761813,-0.1218332691647875,-0.0058742932637139,0.2479999999999904,1.0,1.0,1.0,-0.0169838270976702,-1.0,46.0855801833009,0.0,29.549248747915797,54.36839176405294,-0.1565084302253716,0.1020000000000038,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.2105263157897492,1.0,0.0,0.0,0.0,0.0,0.0,202.64,41.19999999999777,2,2,0
GBPJPY,2025-10-15 17:15:00+00:00,long,202.343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1636011598207592,0.2485674192160239,-0.0650360443786841,0.0509888733416657,0.1610000000000013,1.0,1.0,0.0,-0.0216036261233698,0.0,50.78762616812179,0.0,48.74791318864655,48.85920979410219,-0.0489028956441933,0.2169999999999845,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.9435483870967316,1.0,0.0,0.0,0.0,0.0,0.0,202.706,36.299999999999955,2,2,0
GBPJPY,2025-10-15 17:30:00+00:00,long,202.343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1232070377811536,0.2487855683854584,-0.0650360443786841,0.0509888733416657,0.0879999999999938,1.0,1.0,0.0,-0.0241388381550372,0.0,50.78762616812181,0.0,32.67543859649019,36.99086684435084,-0.0577891929270071,0.2169999999999845,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.739130434782601,1.0,0.0,0.0,0.0,0.0,0.0,202.698,35.50000000000182,2,2,0
GBPJPY,2025-10-15 17:45:00+00:00,long,202.434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.1124103135179142,0.2504609341595474,-0.0200921534609733,0.0959849443076735,0.1399999999999863,1.0,1.0,0.0,-0.0193721467377355,0.0,54.43457974383647,0.0,52.31788079470049,44.58041085994574,0.1018652214332282,0.3079999999999927,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.0340909090910742,1.0,0.0,0.0,0.0,0.0,0.0,203.072,63.80000000000052,2,2,0
GBPJPY,2025-10-15 18:00:00+00:00,long,202.419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0981222930166898,0.2511236964978411,-0.0275004871287204,0.0885680095330642,0.1310000000000002,1.0,1.0,0.0,-0.0169991608643599,0.0,53.72779127093227,0.0,49.00662251655783,44.66664730258282,0.0375599847783327,0.2930000000000063,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.6571428571428107,1.0,0.0,0.0,0.0,0.0,0.0,203.031,61.19999999999948,2,2,0
GBPJPY,2025-10-15 18:15:00+00:00,long,202.456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.072178260523456,0.2438638109817802,-0.0092265974149386,0.1068631153104394,0.1069999999999993,1.0,1.0,0.0,-0.0128936360480918,0.0,55.27056812301426,0.0,57.17439293597891,52.83296541574574,0.0558457668414521,0.3299999999999841,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.1221374045800847,1.0,0.0,0.0,0.0,0.0,0.0,203.096,64.00000000000148,2,2,0
GBPJPY,2025-10-15 18:30:00+00:00,long,202.514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.03688021474883,0.2434107546961527,0.0194189594337201,0.1355419297722984,0.0850000000000079,1.0,1.0,0.0,-0.0065478496373325,0.0,57.6540181135132,0.0,69.97792494481351,58.71964679911674,0.0395190531234933,0.3880000000000052,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.3551401869157264,2.0,0.0,0.0,0.0,0.0,0.0,203.144,62.999999999999545,2,2,2
GBPJPY,2025-10-15 18:45:00+00:00,long,202.531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.990990136642966,0.2150276335085992,0.0278150709238391,0.1439477891835278,0.0589999999999975,1.0,1.0,0.0,-0.0017321676125137,0.0,58.35448325622723,0.0,73.73068432671104,66.96100073583447,0.05533077428502,0.4050000000000011,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.7058823529411371,3.0,0.0,0.0,0.0,0.0,0.0,203.244,71.29999999999939,2,2,2
GBPJPY,2025-10-15 19:00:00+00:00,long,202.459,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9806355076438044,0.2111902724122693,-0.0077449306813807,0.1083465022653696,0.1220000000000141,1.0,1.0,0.0,-0.0038037955024471,0.0,54.26067259941589,0.0,57.8366445916112,67.18175128771192,0.0014818034535969,0.3329999999999984,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.2881355932202818,1.0,0.0,0.0,0.0,0.0,0.0,203.342,88.30000000000098,2,2,0
GBPJPY,2025-10-15 19:15:00+00:00,long,202.502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9451225521434484,0.1883782616710933,0.0134922924995167,0.1296083819526053,0.0699999999999931,1.0,1.0,0.0,-0.002735956701984,0.0,56.23535639904888,0.0,67.32891832229687,66.29874908020638,-0.0059255162606044,0.3760000000000048,0.0,0.4810539467326796,0.0,45.09999999999934,0.0,0.5983606557376973,1.0,0.0,0.0,0.0,0.0,0.0,203.37,86.7999999999995,2,2,2
