pair,signal_time,direction,close_price,fvg_4h_zone_active,ob_4h_zone_active,liq_sweep_1h,liq_sweep_qualified,bos_1h,choch_1h,msb_15m_confirmed,mtf_confluence,atr_ratio,bb_width,close_vs_ema20_4h,close_vs_ema50_4h,high_low_range_15m,trend_direction,momentum_long,momentum_short,macd_histogram,macd_signal_cross,rsi_14,rsi_zone,stoch_k,stoch_d,momentum_3bar,ob_4h_distance_pips,fvg_4h_fill_ratio,liq_sweep_strength,fvg_4h_size_pips,ob_4h_size_pips,sweep_depth_atr_ratio,prior_candle_body_ratio,consecutive_same_dir,sweep_pending_bars,open_positions_count,max_dd_24h,calendar_risk_score,sentiment_score,future_close_price,future_return_pips,session_type,day_of_week,label
EURUSD,2026-03-18 15:30:00+00:00,short,1.15226,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8020883435876784,0.5124240733674057,0.0706618882626407,-0.2072361871089696,0.00078,-1.0,0.0,1.0,0.0001281017830551,0.0,50.04118738679454,0.0,71.26948775055716,58.03161259580089,0.0520987096886369,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.1884057971016964,1.0,0.0,0.0,0.0,0.0,0.0,1.1455,-67.60000000000099,3,2,2
EURUSD,2026-03-18 15:45:00+00:00,short,1.1513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7999360267785809,0.4945216832205854,-0.0127115130640904,-0.2903780589611406,0.0011799999999999,-1.0,0.0,1.0,9.72779425914e-05,0.0,44.06001828389861,0.0,57.43589743589773,59.9452733230211,-0.0703057867738304,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.3461538461538352,1.0,0.0,0.0,0.0,0.0,0.0,1.14516,-61.40000000000034,3,2,2
EURUSD,2026-03-18 16:00:00+00:00,short,1.15177,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7415267020214598,0.4386285015426202,0.0281067146687827,-0.2496731842001874,0.0007099999999999,-1.0,0.0,1.0,0.000107789019212,0.0,47.37629818333743,0.0,69.48717948717898,66.06418822454462,-0.0199652777777736,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.8135593220339876,1.0,0.0,0.0,0.0,0.0,0.0,1.14804,-37.30000000000011,2,2,2
EURUSD,2026-03-18 16:15:00+00:00,short,1.15188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7249866179223483,0.4251933464183321,0.0376599169041413,-0.2401465113837889,0.0010399999999999,-1.0,0.0,1.0,0.0001204369811126,0.0,48.15102492145483,0.0,72.30769230769319,66.41025641025664,-0.0329786680089603,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.6760563380282307,2.0,0.0,0.0,0.0,0.0,0.0,1.1479,-39.80000000000094,2,2,2
EURUSD,2026-03-18 16:30:00+00:00,short,1.15113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.7160466838895982,0.375607690757743,-0.027475552882365,-0.3051010987682951,0.00109,-1.0,0.0,1.0,7.86035831209e-05,0.0,43.45373347006653,0.0,53.07692307692329,64.95726495726515,-0.0147659167897162,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.1153846153847385,1.0,0.0,0.0,0.0,0.0,0.0,1.14797,-31.600000000000517,2,2,2
EURUSD,2026-03-18 16:45:00+00:00,short,1.15108,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6338600762285034,0.2890667391152819,-0.028788512046243,-0.297332919763966,0.0004699999999999,-1.0,0.0,1.0,4.93085112837e-05,0.0,43.15150778451195,0.0,32.85714285714501,52.74725274725383,-0.0599077940908217,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.6697247706422896,2.0,0.0,0.0,0.0,0.0,0.0,1.1518,7.199999999998319,2,2,2
EURUSD,2026-03-18 17:00:00+00:00,short,1.15038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6059533211261352,0.2466167256290267,-0.0895834594361569,-0.3579645587084178,0.00089,-1.0,0.0,2.0,-1.2185950107e-05,-1.0,39.05602560103539,0.0,2.272727272725361,29.40226440226455,-0.1302218981143918,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.0425531914891707,3.0,0.0,0.0,0.0,0.0,0.0,1.15138,10.000000000001119,2,2,0
EURUSD,2026-03-18 17:15:00+00:00,short,1.15068,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5511242494365456,0.2293603970292589,-0.0635284819833449,-0.3319795705893753,0.0006399999999999,-1.0,0.0,1.0,-2.679328572e-05,0.0,41.613602177673705,0.0,15.555555555550988,16.895141895140448,-0.0390920226212557,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.7865168539326964,1.0,0.0,0.0,0.0,0.0,0.0,1.15045,-2.2999999999995246,2,2,0
EURUSD,2026-03-18 17:30:00+00:00,short,1.15115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5221777070814655,0.2262159162864691,-0.0227090173072708,-0.29126975586954,0.0008399999999999,-1.0,0.0,1.0,-3.368684131599908e-07,0.0,45.47425515951981,0.0,32.96296296295778,16.93041526374471,0.0060812454390478,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.4374999999997614,2.0,0.0,0.0,0.0,0.0,0.0,1.15138,2.300000000001745,2,2,2
EURUSD,2026-03-18 17:45:00+00:00,short,1.1517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4736330673731464,0.2268078597396972,0.0250584413562273,-0.243630610984619,0.00065,-1.0,1.0,1.0,5.55768054711e-05,1.0,49.66836355295998,0.0,53.33333333333059,33.95061728394646,0.114744693057945,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.5595238095238064,3.0,0.0,0.0,0.0,0.0,0.0,1.15164,-0.5999999999994898,2,2,2
EURUSD,2026-03-18 18:00:00+00:00,short,1.15134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.506776847818693,0.1827571348642297,-0.0062075315871431,-0.2748125967274663,0.00136,-1.0,0.0,1.0,6.88218850627e-05,0.0,47.113833698140375,0.0,40.0,42.09876543209612,0.057357388674532,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.8615384615382461,1.0,0.0,0.0,0.0,0.0,0.0,1.15303,16.899999999999693,2,2,2
EURUSD,2026-03-18 18:15:00+00:00,short,1.15101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.504444506765835,0.1779017699462,-0.0348680067852343,-0.3033960836584112,0.0010799999999999,-1.0,0.0,1.0,5.63864583379e-05,0.0,44.83733680076045,0.0,27.777777777779605,40.37037037037007,-0.0121617512921693,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.2794117647059111,2.0,0.0,0.0,0.0,0.0,0.0,1.15108,0.700000000000145,2,2,2
EURUSD,2026-03-18 18:30:00+00:00,short,1.1491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.613490291299457,0.2396997711980523,-0.2007513632348291,-0.4688338413496738,0.00214,-1.0,1.0,2.0,-7.24535515904e-05,-1.0,34.45904337066611,1.0,0.8264462809910278,22.868074686256875,-0.2257532343492173,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.3240740740739446,3.0,0.0,0.0,0.0,0.0,0.0,1.15022,11.200000000000099,2,2,2
EURUSD,2026-03-18 18:45:00+00:00,short,1.14772,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.6494254715466554,0.3582794780200107,-0.320604259517772,-0.5883647866972773,0.0015800000000001,-1.0,0.0,1.0,-0.0002335111947975,0.0,29.20007554147348,0.0,0.4000000000026112,9.668074686257748,-0.3144162454183782,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.8878504672897128,4.0,0.0,0.0,0.0,0.0,0.0,1.15142,37.00000000000036,2,2,2
EURUSD,2026-03-18 19:00:00+00:00,short,1.1476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.594171041654339,0.4444443207818436,-0.3310262504989083,-0.5987587819449058,0.0007599999999998,-1.0,0.0,1.0,-0.0003253768429347,0.0,28.788636745632346,0.0,1.79640718562723,1.0076178222069565,-0.2962615442090107,0.0,0.0,0.0601877831486256,0.0,0.0,0.0,0.8734177215188718,5.0,0.0,0.0,0.0,0.0,0.0,1.1527,51.000000000001044,2,2,2
